,carbohydrates_100g,energy_100g,fiber_100g,nutrition-score-fr_100g,proteins_100g,saturated-fat_100g,sodium_100g,sugars_100g
366,12.0,920.0,1.5,10.0,13.0,3.5,0.7,2.5
367,50.0,1779.0,2.9,13.0,5.8,3.4,0.34251968503937,28.0
368,52.3,1514.0,2.2,12.0,8.3,3.9,0.393700787401575,19.6
369,12.0,918.0,1.1,13.0,11.0,8.6,0.393700787401575,1.5
370,1.5,884.0,1.0,10.0,13.0,3.5,0.56,1.5
371,2.0,1168.0,1.3,19.0,12.0,10.0,0.708661417322835,0.9
372,28.7,1105.0,2.8,11.0,5.9,8.9,0.0748031496062992,17.1
373,9.9,384.0,1.6,-1.0,4.3,1.2,0.169291338582677,2.0
374,3.0,1050.0,0.0,11.0,13.0,3.1,0.47244094488189,0.5
375,55.0,1957.0,1.3,15.0,5.1,2.2,0.271653543307087,29.0
376,1.4,1177.0,1.125,22.0,12.2,9.7,0.937007874015748,1.4
377,12.8,767.0,1.5,2.0,13.1,1.6,0.622047244094488,3.5
378,62.0,1936.0,7.4,10.0,9.0,5.5,0.15748031496063,20.1
379,9.1,271.0,2.5,1.0,1.1,0.1,0.3,7.2
380,2.9,978.0,0.7,12.0,11.2,5.7,0.511811023622047,2.2
381,13.9,633.0,1.21,0.0,8.21,2.21,0.309,2.21
382,12.6,370.0,0.76,2.0,3.8,0.8,0.354330708661417,1.4
383,30.0,1149.0,1.0,17.0,3.1,10.9,0.06,23.8
384,18.0,377.0,1.6,-3.0,0.6,0.1,0.0,16.0
385,14.0,558.0,1.2,-1.0,7.8,1.0,0.295275590551181,2.6
386,64.0,1856.0,6.4,11.0,8.2,5.1,0.169291338582677,24.2
387,9.8,384.0,1.8,-1.0,5.4,1.1,0.236220472440945,1.7
388,23.5,641.0,2.0,-3.0,6.5,0.54,0.255905511811024,1.5
389,23.5,1284.0,0.0,17.0,9.1,9.95,0.523622047244095,0.8
390,59.0,1878.0,1.0,24.0,4.6,14.0,0.311023622047244,35.0
391,13.8,824.0,0.3,1.0,14.1,2.0,0.283464566929134,1.5
392,74.4,1715.0,6.9,10.0,6.5,4.5,0.354330708661417,17.9
393,24.4,858.0,1.0,3.0,8.1,2.6,0.47244094488189,1.3
394,6.4,731.0,3.4,-2.0,15.0,1.6,0.393700787401575,1.0
395,0.8,437.0,0.6,12.0,17.0,1.1,1.04724409448819,0.8
396,20.6,756.0,1.1,10.0,8.7,4.4,0.52755905511811,2.0
397,5.1,912.0,0.5,18.0,12.4,6.1,0.94488188976378,2.2
398,23.3,883.0,1.9,3.0,6.4,1.9,0.480314960629921,4.4
399,7.0,216.0,2.0,-4.0,1.5,0.2,0.216535433070866,6.0
400,2.0,980.0,1.125,18.0,11.6,7.5,0.877952755905512,2.0
401,5.6,1594.0,0.0,21.0,9.4,12.4,0.641732283464567,1.6
402,21.6,587.0,1.0,3.0,6.2,0.9,0.47,6.2
403,2.6,902.0,0.7,13.0,13.1,9.1,0.236220472440945,2.6
404,47.0,1239.0,4.0,-2.0,9.4,0.8,0.433070866141732,5.6
405,52.0,2003.0,0.5,15.0,5.5,2.3,0.362204724409449,22.0
406,63.0,1932.0,1.3,24.0,5.5,14.0,0.393700787401575,30.0
407,75.0,1804.0,3.7,16.0,6.8,5.7,0.433070866141732,33.0
408,54.2,1374.0,2.3,2.0,8.8,2.0,0.433070866141732,8.0
409,7.6,450.0,2.3,-1.0,6.9,1.8,0.433070866141732,1.1
410,5.6,276.0,1.8,0.0,6.3,0.2,0.476377952755905,4.2
411,56.0,1481.0,2.9,13.0,7.3,5.3,0.433070866141732,22.0
412,52.0,2273.0,4.5,10.0,5.6,3.1,0.590551181102362,2.0
413,54.0,1758.0,1.375,23.0,7.7,8.6,0.433070866141732,30.0
414,22.275,1234.0,1.5,16.0,11.0,8.5,0.708661417322835,1.1
415,81.0,1626.0,4.2,7.0,9.2,0.4,0.393700787401575,19.0
416,17.0,618.0,0.0,6.0,3.7,4.1,0.047244094488189,15.0
417,3.1,1230.0,1.125,19.0,12.4,10.5,0.62992125984252,2.0
418,44.0,1143.0,6.0,-2.0,9.5,0.7,0.433,5.5
419,1.1,594.0,0.39999999999999997,3.0,16.2,3.4,0.393700787401575,0.9
420,70.0,1875.0,3.2,11.0,7.2,3.9,0.275590551181102,22.0
421,6.4,1170.0,1.3,20.0,9.1,9.9,0.669291338582677,4.8
422,28.3,1543.0,1.0,20.0,4.3,16.4,0.181102362204724,24.6
423,17.3,505.0,1.6,1.0,4.6,2.0,0.0826771653543307,15.6
424,3.1,430.0,0.0,2.0,10.4,2.8,0.433070866141732,0.0
425,18.0,543.0,3.0,-4.0,6.0,1.0,0.236220472440945,1.5
426,56.0,1825.0,2.0,23.0,4.7,14.0,0.291338582677165,34.0
427,60.0,2110.0,3.3,13.0,8.1,2.7,0.866141732283465,2.5
428,49.0,2168.0,2.7,15.0,14.0,5.5,0.590551181102362,6.5
429,4.4,985.0,1.45,17.0,10.0,8.2,0.669291338582677,1.2
430,13.0,637.0,1.225,4.0,5.7,2.9,0.362,1.9
431,28.5,1034.0,0.885,7.0,5.4,1.0,0.62992125984252,6.8
432,25.9,1480.0,1.4,19.0,5.2,14.5,0.114173228346457,23.6
433,57.0,2062.0,4.0,17.0,8.0,11.0,0.125984251968504,27.0
434,69.0,1517.0,2.5,0.0,12.5,0.7,0.362204724409449,3.5
435,14.0,505.0,1.7,-3.0,7.67,0.9,0.184,1.5
436,17.9,467.0,0.5,4.0,3.0,1.9,0.047244094488189,15.3
437,73.0,1854.0,4.2,12.0,8.6,5.3,0.236220472440945,27.0
438,65.0,1914.0,5.5,15.0,8.0,8.0,0.28740157480315,26.0
439,9.8,396.0,1.6,-4.0,8.5,0.8,0.248031496062992,2.2
440,9.0,575.0,4.3,-3.0,8.2,2.3,0.393700787401575,1.2
441,2.0,1168.0,1.3,19.0,12.0,10.0,0.708661417322835,0.9
442,15.0,618.0,0.9,0.0,7.2,1.8,0.295275590551181,1.5
443,7.0,563.0,2.5,-1.0,7.5,3.0,0.354330708661417,1.2
444,22.0,1183.0,2.6,14.0,5.0,11.5,0.0669291338582677,20.0
445,2.1,1227.0,0.5249999999999999,19.0,13.6,10.3,0.62992125984252,1.9
446,47.2,1690.0,1.375,19.0,7.4,11.0,0.0125984251968504,21.3
447,1.24,932.0,1.125,17.0,11.8,5.98,1.02362204724409,1.24
448,13.0,804.0,1.5,3.0,14.0,2.5,0.590551181102362,3.0
449,16.0,575.0,0.8,2.0,5.5,2.1,0.31496062992126,1.7
450,1.4,858.0,3.0,-2.0,13.9,1.8,0.433070866141732,1.3
451,20.1,860.0,1.2,-2.0,11.9,0.82,0.236220472440945,0.6
452,1.1,684.0,1.5,-4.0,16.9,1.6,0.012,0.7
453,13.7,636.0,1.2249999999999999,3.0,6.5,3.4,0.322834645669291,2.3
454,22.8,484.0,0.5,6.0,1.1,0.0,0.0,22.6
455,10.5,543.0,1.9,2.0,4.0,5.0,0.114173228346457,1.9
456,5.56,456.0,2.1,3.0,0.8,0.7,0.322834645669291,4.7
457,18.5,840.0,0.8,-2.0,11.4,0.7,0.244094488188976,0.8
458,20.0,916.0,2.6,8.0,8.0,3.33,0.63,2.0
459,65.0,1873.0,5.0,12.0,8.0,4.9,0.295275590551181,25.0
460,5.0,1006.0,0.675,15.0,15.0,6.9,0.551181102362205,2.7
461,4.2,509.0,1.9,-1.0,9.8,2.7,0.358267716535433,0.5
462,2.1,1787.0,1.125,21.0,9.4,16.0,0.590551181102362,2.1
463,16.0,642.0,1.1,6.0,3.4,5.3,0.0393700787401575,16.0
464,23.5,819.0,2.125,5.0,10.0,3.0,0.484251968503937,6.7
465,3.0,288.0,0.9,-2.0,9.8,0.7,0.433070866141732,1.9
466,75.8,1713.0,2.5,15.0,5.4,4.0,0.22,37.7
467,32.875,1188.0,0.0,12.0,13.0,3.0,0.393700787401575,16.0
468,0.8,834.0,1.1,2.0,14.9,2.8,0.393700787401575,0.3
469,12.1,677.0,0.6,2.0,13.7,0.6,0.47244094488189,1.4
470,15.0,705.0,1.3,3.0,6.9,4.0,0.279527559055118,2.0
471,50.9,1146.0,2.6,2.0,7.9,0.5,0.460629921259842,5.3
472,6.4,415.0,1.71,5.0,4.5,2.6,0.425196850393701,0.3
473,75.0,1774.0,4.6,11.0,12.0,4.1,0.350393700787402,22.0
474,9.9,584.0,2.0,4.0,4.8,4.4,0.295275590551181,0.5
475,6.0,889.0,1.2,2.0,14.6,3.6,0.33,2.2
476,68.7,1909.0,3.0,13.0,6.9,7.5,0.181102362204724,18.0
477,3.2,2184.0,0.6,15.0,7.4,4.0,0.551181102362205,0.2
478,1.7,925.0,1.125,15.0,12.3,5.1,0.736220472440945,0.8
479,80.0,1590.0,3.9,6.0,10.0,0.3,0.448818897637795,16.0
480,0.5,790.0,0.0,1.0,18.4,2.0,0.354330708661417,0.2
481,7.1,341.0,1.8,3.0,4.5,2.5,0.4,0.5
482,42.0,937.0,5.0,-2.0,7.0,0.2,0.5,2.0
483,15.6,674.0,1.0,6.0,5.5,4.6,0.374015748031496,2.9
484,52.0,1268.0,2.0,3.0,7.5,0.8,0.531,5.5
485,6.4,231.0,1.0,5.0,1.9,1.5,0.551181102362205,1.8
486,31.2,1147.0,0.8,16.0,3.4,9.9,0.08,24.4
487,3.3,669.0,1.3,1.0,9.3,2.4,0.393700787401575,2.3
488,7.3,556.0,4.2,-4.0,8.4,2.2,0.31496062992126,1.7
489,16.4,591.0,0.0,2.0,3.8,0.6,0.318897637795276,1.3
490,16.0,496.0,2.4,-3.0,6.6,1.1,0.236220472440945,0.5
491,13.0,503.0,0.9,0.0,7.7,1.4,0.322834645669291,0.0
492,31.4,975.0,0.5,12.0,5.0,5.6,0.0748031496062992,25.9
493,52.0,1451.0,1.8,16.0,4.2,6.9,0.259842519685039,30.0
494,50.9,1866.0,0.0,17.0,5.4,3.3,0.433070866141732,26.6
495,60.0,2079.0,6.1,19.0,7.2,11.0,0.236220472440945,28.0
496,9.5,550.0,1.05,0.0,6.3,1.2,0.15748031496063,0.0
497,20.7,703.0,2.1,1.0,5.6,3.0,0.228346456692913,3.9
498,12.0,413.0,0.7,1.0,7.2,1.3,0.28,0.5
499,62.0,2094.0,3.5,21.0,7.3,15.0,0.208661417322835,33.0
500,20.7,576.0,2.1,3.0,4.8,2.4,0.0748031496062992,19.7
501,4.9,236.0,0.9,2.0,1.8,1.5,0.307086614173228,0.9
502,76.5,1938.0,1.0,12.0,5.0,1.6,0.031496062992126,33.3
503,5.0,177.0,0.4,-1.0,4.0,0.1,0.0708661417322834,4.6
504,49.9,1789.0,6.9,0.0,11.7,0.8,0.15748031496063,19.7
505,13.0,667.0,1.2,4.0,6.3,5.0,0.307086614173228,2.2
506,15.5,554.0,0.85,0.0,7.2,1.6,0.236220472440945,0.6
507,71.4,1950.0,0.0,19.0,7.62,9.52,0.476,3.81
508,6.5,477.0,2.0,1.0,1.0,0.7,0.311023622047244,5.0
509,52.6,1244.0,2.8,3.0,7.3,0.6,0.551181102362205,6.7
510,6.3,240.0,2.235,6.0,3.8,0.1,0.700787401574803,5.8
511,17.9,486.0,0.32,3.0,3.84,1.76,0.0567,14.6
512,2.8,267.0,1.275,-2.0,9.6,0.2,0.307086614173228,1.3
513,15.1,528.0,2.4,-4.0,5.7,1.0,0.354330708661417,1.7
514,72.0,1975.0,2.5,16.0,5.3,5.5,0.216535433070866,35.0
515,19.0,619.0,0.485,7.0,2.4,4.2,0.0275590551181102,16.0
516,55.0,2013.0,6.0,12.0,14.0,3.3,0.78740157480315,2.6
517,3.6,529.0,3.4,-1.0,2.2,0.8,0.291338582677165,1.0
518,12.0,484.0,1.75,1.0,7.1,1.8,0.34251968503937,3.1
519,5.3,1266.0,0.675,18.0,14.1,9.4,0.551181102362205,2.9
520,57.3,2228.0,1.5,24.0,6.5,14.0,0.31496062992126,33.8
521,48.4,1141.0,2.7,1.0,9.6,0.7,0.480314960629921,7.7
522,7.0,308.0,2.5,0.0,1.7,0.5,0.32,5.5
523,1.9,1129.0,1.125,20.0,11.9,8.8,0.811023622047244,1.3
524,55.8,2145.0,2.225,18.0,11.4,4.2,0.700787401574803,6.1
525,13.0,540.0,2.7,-2.0,8.0,1.6,0.354330708661417,2.5
526,0.9,494.0,0.6,12.0,18.0,1.4,1.05905511811024,0.9
527,2.0,438.0,1.125,0.0,11.0,2.8,0.248031496062992,1.3
528,21.0,689.0,2.6,0.0,8.7,0.4,0.62992125984252,3.0
529,67.7,1985.0,3.7,18.0,7.7,12.0,0.338582677165354,23.2
530,32.75,1050.0,0.0,21.0,12.2,8.2,0.921259842519685,1.9
531,0.6,644.0,0.6,-2.0,19.4,1.2,0.133858267716535,0.5
532,6.5,1544.0,1.5,10.0,5.4,0.4,0.748031496062992,2.6
533,20.8,543.0,0.0,4.0,4.4,2.0,0.0590551181102362,20.5
534,29.4,945.0,3.4,1.0,10.0,3.3,0.5,2.4
535,13.0,551.0,1.325,2.0,6.8,2.4,0.354330708661417,2.3
536,16.0,572.0,1.2,1.0,6.4,1.8,0.31496062992126,1.7
537,20.7,703.0,2.1,1.0,5.6,3.0,0.228346456692913,3.9
538,37.2,1502.0,1.7,19.0,3.8,13.2,0.078740157480315,35.9
539,23.9,599.0,0.9,0.0,4.2,0.4,0.236220472440945,1.8
540,11.0,692.0,0.5,0.0,14.0,0.5,0.326771653543307,0.5
541,61.8,2029.0,7.1,13.0,6.3,5.8,0.224409448818898,24.7
542,22.5,749.0,2.6,1.0,7.5,1.8,0.476377952755905,3.3
543,15.0,536.0,0.0,8.0,1.2,5.2,0.02,13.5
544,5.8,713.0,0.7,4.0,17.0,2.5,0.47244094488189,0.2
545,8.7,503.0,2.6,-1.0,6.6,2.1,0.295275590551181,2.0
546,16.0,962.0,0.0,3.0,14.0,2.5,0.393700787401575,1.5
547,26.0,982.0,2.9,8.0,13.0,4.3,0.590551181102362,1.9
548,2.5,421.0,2.5,0.0,1.5,0.7,0.374015748031496,1.5
549,4.1,758.0,2.6,0.0,7.5,3.0,0.354330708661417,1.9
550,5.2,244.0,0.2,-3.0,7.8,0.1,0.0669291338582677,4.6
551,17.0,960.0,0.0,5.0,11.0,2.0,0.708661417322835,4.5
552,1.5,827.0,1.0,10.0,14.0,3.0,0.708661417322835,1.5
553,11.0,685.0,2.3,3.0,6.9,6.0,0.276,0.5
554,5.7,399.0,0.5,4.0,5.8,3.9,0.354330708661417,1.7
555,13.0,760.0,1.0,3.0,14.0,1.5,0.551181102362205,3.5
556,64.9,2077.0,2.7,23.0,6.6,14.3,0.232283464566929,38.3
557,3.1,520.0,0.64,0.0,13.7,2.2,0.200787401574803,0.5
558,35.0,679.0,1.9,5.0,3.0,0.2,0.590551181102362,0.5
559,2.1,1127.0,0.6499999999999999,19.0,13.6,10.3,0.62992125984252,1.9
560,60.0,2136.0,3.3,19.0,7.5,14.6,0.295275590551181,21.5
561,61.8,2137.0,3.2,22.0,6.9,15.3,0.200787401574803,36.9
562,71.0,1662.0,6.5,-6.0,13.5,0.5,0.0118110236220472,2.0
563,15.5,459.0,2.0,-1.0,5.1,0.8,0.346456692913386,1.4
564,15.0,187.0,1.5,2.0,9.9,6.2,0.334645669291339,3.3
565,25.0,931.0,1.0,12.0,2.5,7.5,0.0551181102362205,22.0
566,30.0,640.0,1.0,5.0,2.1,1.3,0.0393700787401575,26.0
567,4.7,443.0,4.3,-3.0,2.8,0.6,0.433070866141732,1.3
568,60.7,2140.0,1.225,26.0,6.1,14.6,0.279527559055118,35.9
569,28.6,1188.0,2.4,13.0,7.7,1.4,0.779527559055118,5.5
570,50.0,2250.0,5.0,10.0,6.0,3.1,0.62992125984252,2.0
571,73.0,1828.0,5.2,1.0,6.4,1.2,0.326771653543307,0.5
572,73.6,1952.0,2.0,21.0,5.9,10.9,0.374015748031496,19.6
573,20.2,616.0,3.9,-6.0,8.3,0.5,0.31496062992126,2.3
574,0.8,978.0,0.5,2.0,17.1,2.3,0.271653543307087,0.6
575,37.3,1082.0,4.0,6.0,9.7,4.0,0.47244094488189,3.0
576,1.7,878.0,1.9,2.0,0.5,1.3,0.14,0.9
577,58.5,2037.0,2.5,23.0,9.0,14.0,0.511811023622047,25.5
578,2.5,645.0,0.5,11.0,18.0,4.2,0.590551181102362,1.0
579,8.0,280.0,2.0,0.0,1.0,0.2,0.334645669291339,6.0
580,6.5,937.0,4.0,7.0,5.4,3.5,0.551181102362205,5.0
581,54.0,1928.0,1.9,11.0,3.3,2.9,0.110236220472441,24.0
582,20.1,592.0,2.1,3.0,6.1,2.0,0.551181102362205,1.7
583,5.3,178.0,0.3,-1.0,3.9,0.1,0.0748031496062992,4.8
584,20.4,594.0,0.0,2.0,5.3,0.7,0.0511811023622047,20.2
585,19.0,570.0,1.0,2.0,4.5,1.4,0.31496062992126,2.4
586,2.4,877.0,1.5,1.0,13.0,1.9,0.47244094488189,0.9
587,16.0,964.0,1.4,3.0,9.6,3.4,0.433070866141732,2.9
588,7.7,597.0,4.5,-4.0,12.0,2.1,0.358267716535433,0.8
589,28.1,1147.0,0.2,16.0,4.0,9.0,0.118110236220472,22.4
590,58.9,2134.0,4.7,18.0,7.3,16.3,0.22,26.1
591,56.0,1803.0,1.5,15.0,4.7,2.1,0.393700787401575,30.0
592,1.7,1286.0,0.0,20.0,13.0,10.0,0.748031496062992,1.0
593,15.0,526.0,1.3,-1.0,7.33,2.0,0.184,1.1
594,66.0,1929.0,5.6,13.0,8.7,7.7,0.200787401574803,20.0
595,70.0,1934.0,3.1,20.0,7.5,9.9,0.511811023622047,26.0
596,7.0,364.0,1.5,1.0,5.0,1.8,0.393700787401575,4.2
597,73.1,1670.0,5.3,-1.0,10.9,0.6,0.448818897637795,5.4
598,56.0,1886.0,2.2,20.0,6.0,15.0,0.188976377952756,31.0
599,56.0,2118.0,4.5,18.0,5.5,15.0,0.149606299212598,31.0
600,50.9,1157.0,2.6,2.0,7.9,0.5,0.460629921259842,5.3
601,64.0,2070.0,2.8,24.0,6.4,14.0,0.291338582677165,38.0
602,5.4,549.0,2.0,5.0,5.3,3.6,0.551181102362205,0.0
603,55.1,1641.0,0.91,15.0,4.4,1.4,0.318897637795276,34.8
604,47.8,1178.0,1.0,2.0,11.5,2.8,0.354330708661417,2.6
605,19.0,535.0,0.36,4.0,3.7,2.3,0.0748031496062992,16.5
606,29.0,1230.0,1.1,14.0,12.0,7.6,0.47244094488189,1.7
607,9.3,448.0,1.3,3.0,3.6,3.6,0.263779527559055,1.3
608,74.4,1515.0,6.5,8.0,7.3,1.7,0.338582677165354,26.1
609,79.0,1588.0,4.5,6.0,9.0,0.3,0.393700787401575,15.0
610,1.7,851.0,0.6,3.0,18.9,3.6,0.311023622047244,1.4
611,13.0,1006.0,2.325,11.0,12.0,3.9,0.507874015748031,1.7
612,38.3,1516.0,1.2,18.0,6.7,13.8,0.508,0.7
613,12.7,415.0,1.71,-1.0,6.51,1.03,0.286,1.4
614,28.0,1127.0,2.0,11.0,13.2,4.3,0.578740157480315,3.3
615,18.0,489.0,0.5,3.0,3.1,2.0,0.0590551181102362,13.0
616,27.0,1129.0,1.5,13.0,11.0,5.7,0.669291338582677,2.5
617,25.0,750.0,0.0,6.0,4.3,0.7,0.47244094488189,5.3
618,13.0,452.0,3.2,-2.0,4.7,0.7,0.350393700787402,3.4
619,70.0,1936.0,5.0,13.0,8.5,5.3,0.267716535433071,28.0
620,54.5,1468.0,0.735,16.0,5.2,1.7,0.531496062992126,30.7
621,83.0,1668.0,3.1,15.0,5.4,2.2,0.511811023622047,39.0
622,3.3,669.0,1.3,1.0,9.3,2.4,0.393700787401575,2.3
623,22.0,1000.0,0.0,2.0,9.0,1.1,0.433070866141732,2.2
624,63.3,1792.0,5.6,6.0,7.8,1.8,0.153543307086614,22.1
625,10.5,804.0,0.0,11.0,3.5,8.8,0.0393700787401575,7.1
626,48.9,1488.0,0.95,18.0,7.7,8.8,0.350393700787402,15.8
627,65.5,1911.0,5.4,11.0,8.9,4.9,0.149606299212598,30.2
628,67.0,1850.0,3.0,12.0,9.5,7.9,0.433070866141732,1.1
629,14.0,634.0,1.3,0.0,7.9,2.9,0.248031496062992,1.7
630,72.7,1662.0,6.2,10.0,8.5,3.7,0.385826771653543,19.2
631,59.0,1898.0,2.0,13.0,6.0,2.0,0.307086614173228,29.0
632,6.2,352.0,0.0,4.0,0.8,0.5,0.236220472440945,5.4
633,5.5,320.0,3.0,-6.0,1.0,0.3,0.275590551181102,4.0
634,60.6,2119.0,3.0,22.0,6.5,14.9,0.181102362204724,38.9
635,44.0,2442.0,0.0,25.0,9.3,13.0,0.031496062992126,39.0
636,18.0,487.0,0.36,4.0,3.0,2.2,0.062992125984252,13.0
637,70.3,1888.0,0.8,23.0,7.0,8.4,0.326771653543307,35.4
638,26.0,1235.0,1.0,14.0,5.7,9.9,0.15748031496063,13.0
639,61.0,2175.0,2.9,20.0,6.8,10.0,0.232283464566929,32.0
640,62.0,1936.0,4.6,11.0,9.2,3.2,0.295275590551181,25.0
641,82.0,1634.0,3.1,7.0,9.4,0.4,0.433070866141732,17.0
642,53.0,1475.0,2.0,17.0,4.5,8.5,0.255905511811024,27.0
643,65.0,2041.0,3.5,18.0,6.0,9.0,0.236220472440945,30.0
644,26.9,968.0,1.625,4.0,9.9,2.7,0.519685039370079,3.9
645,4.5,567.0,1.025,2.0,16.0,1.9,0.452755905511811,3.4
646,11.0,339.0,0.0,4.0,2.5,3.0,0.0354330708661417,11.0
647,14.0,438.0,1.0,0.0,6.3,0.7,0.279527559055118,1.7
648,24.0,1049.0,2.5,10.0,10.5,4.6,0.551181102362205,2.0
649,19.9,519.0,0.3,3.0,3.8,1.7,0.0551181102362205,15.1
650,32.0,1111.0,2.8,2.0,12.0,4.0,0.394,3.0
651,70.5,1894.0,3.5,12.0,8.8,8.3,0.078740157480315,14.6
652,21.7,925.0,1.6,10.0,4.5,7.5,0.354330708661417,0.8
653,63.9,2021.0,4.2,19.0,8.8,11.1,0.236220472440945,28.6
654,28.4,833.0,0.2,14.0,1.9,7.8,0.0196850393700787,26.6
655,10.0,434.0,3.0,-1.0,2.8,1.9,0.21259842519685,2.4
656,70.3,1959.0,3.0,17.0,6.5,8.5,0.374015748031496,22.0
657,15.6,647.0,1.8,-4.0,6.8,0.6,0.153543307086614,1.5
658,0.7,410.0,0.35,1.0,16.0,0.4,0.484251968503937,0.0
659,66.0,1905.0,4.8,7.0,9.0,1.6,0.346456692913386,15.0
660,17.8,553.0,0.575,3.0,6.4,0.7,0.511811023622047,1.2
661,74.0,1621.0,3.5,7.0,11.0,0.4,0.551181102362205,5.7
662,7.2,266.0,2.5,2.0,1.6,0.4,0.393700787401575,5.5
663,50.0,1248.0,2.5,2.0,7.0,0.9,0.429133858267717,11.0
664,6.5,189.0,0.338,3.0,0.9,0.1,0.338582677165354,2.3
665,50.7,1346.0,4.5,7.0,8.1,2.6,0.394,11.8
666,27.0,1160.0,2.0,13.0,12.0,5.5,0.669291338582677,2.5
667,67.0,1720.0,5.3,7.0,13.0,1.9,0.62992125984252,3.5
668,19.3,530.0,0.2,4.0,3.8,2.1,0.0551181102362205,14.9
669,20.0,756.0,2.53,8.0,7.33,4.4,0.472,2.8
670,22.7,1144.0,1.5,17.0,12.1,7.7,0.708661417322835,2.5
671,14.3,486.0,2.3,0.0,3.6,2.3,0.05,13.1
672,76.0,1866.0,3.3,11.0,5.2,5.2,0.0590551181102362,27.0
673,41.0,1117.0,2.9,0.0,11.2,3.2,0.31496062992126,1.7
674,26.0,1122.0,1.5,13.0,11.0,5.4,0.669291338582677,2.0
675,10.6,398.0,1.3,2.0,4.5,1.8,0.291338582677165,1.6
676,6.8,365.0,1.025,2.0,6.3,1.1,0.326771653543307,1.1
677,56.0,1886.0,2.2,20.0,6.0,15.0,0.188976377952756,31.0
678,45.6,994.0,3.3,-3.0,9.7,1.7,0.275590551181102,4.1
679,69.3,2067.0,1.7,23.0,6.2,14.3,0.425196850393701,24.7
680,3.5,623.0,2.5,-2.0,8.9,3.4,0.220472440944882,3.5
681,1.9,401.0,0.5,1.0,20.8,0.2,0.511811023622047,0.7
682,28.8,1023.0,1.625,1.0,10.9,0.7,0.34251968503937,2.5
683,7.89,474.0,0.635,6.0,5.56,4.22,0.407,1.11
684,18.0,1141.0,1.5,9.0,12.0,2.8,0.551181102362205,0.0
685,43.2,1571.0,4.5,17.0,4.2,9.6,0.38,25.7
686,8.3,585.0,0.5,-2.0,14.1,0.6,0.240157480314961,0.7
687,73.0,1637.0,5.7,8.0,8.0,2.3,0.15748031496063,28.0
688,8.8,528.0,3.0,-4.0,10.6,0.4,0.393700787401575,2.4
689,63.4,1940.0,7.1,14.0,7.7,7.7,0.200787401574803,27.0
690,8.1,516.0,0.7749999999999999,3.0,5.7,2.3,0.311023622047244,0.6
691,7.6,402.0,4.4,-3.0,2.9,0.7,0.216535433070866,2.4
692,18.0,543.0,3.0,-4.0,6.0,1.0,0.236220472440945,1.5
693,10.7,503.0,1.29,0.0,8.46,2.75,0.3,3.11
694,7.0,559.0,2.0,1.0,1.0,0.9,0.354330708661417,5.0
695,26.4,1031.0,2.0,3.0,10.3,1.5,0.425196850393701,1.9
696,69.0,1691.0,4.8,6.0,12.7,1.82,0.433070866141732,6.0
697,13.525,577.0,0.0,3.0,2.7,1.7,0.0393700787401575,12.3
698,77.5,1598.0,2.8,1.0,14.5,0.3,0.208661417322835,17.1
699,23.5,826.0,1.2,11.0,3.4,6.5,0.05,22.5
700,39.0,1016.0,6.2,-2.0,10.0,0.5,0.45,4.8
701,79.5,1613.0,5.3,7.0,6.8,0.3,0.330708661417323,23.4
702,75.2,1854.0,2.5,18.0,5.7,5.8,0.275590551181102,39.8
703,85.0,1664.0,3.0,10.0,6.0,1.5,0.44,23.0
704,41.0,945.0,6.4,1.0,4.4,1.2,0.511811023622047,3.4
705,76.0,1616.0,7.6,7.0,9.5,1.2,0.11,27.5
706,47.3,1255.0,2.5,8.0,7.5,3.2,0.393700787401575,9.0
707,65.0,1862.0,4.0,17.0,10.0,7.7,0.295275590551181,32.0
708,43.0,2350.0,7.4,20.0,7.3,16.0,0.0039370078740157,39.5
709,66.6,1966.0,5.1,11.0,6.8,6.4,0.0511811023622047,25.3
710,71.6,1635.9,5.0,-5.0,14.0,1.62,0.0826771653543307,1.6
711,82.0,1659.0,4.0,9.0,7.2,1.5,0.2,34.0
712,79.9,1666.0,4.7,8.0,6.7,1.5,0.177165354330709,34.3
713,29.5,1096.0,3.1,10.0,5.8,6.6,0.161417322834646,18.5
714,63.0,1625.0,7.8,7.0,15.0,1.8,0.551181102362205,7.7
715,1.2,607.0,0.35,3.0,15.8,1.0,0.649606299212598,1.1
716,50.0,1348.0,0.8,16.0,5.2,6.4,0.177165354330709,30.0
717,13.5,714.0,1.5,0.0,6.0,1.0,0.31496062992126,1.5
718,28.0,906.0,1.5,11.0,2.8,6.4,0.0669291338582677,24.0
719,8.2,450.0,0.7,5.0,5.1,4.2,0.311023622047244,0.8
720,54.7,1792.0,2.5,12.0,4.9,2.3,0.393700787401575,22.0
721,7.8,611.0,4.2,-1.0,3.3,2.2,0.330708661417323,2.1
722,40.0,2395.0,3.5,21.0,8.5,16.5,0.0826771653543307,37.5
723,13.0,1006.0,2.2,8.0,12.0,3.9,0.507874015748031,1.7
724,19.0,543.0,1.9,0.0,4.0,0.4,0.34251968503937,4.0
725,26.0,636.0,1.2,5.0,5.0,0.5,0.748031496062992,0.08
726,48.2,1188.0,5.5,-3.0,8.2,0.7,0.393700787401575,4.4
727,51.0,1877.0,1.235,22.0,5.3,9.5,0.21259842519685,28.0
728,20.0,965.0,0.8,11.0,8.1,7.1,0.307086614173228,1.6
