,carbohydrates_100g,energy_100g,fiber_100g,proteins_100g,saturated-fat_100g,sodium_100g,sugars_100g
405,27.0,1031.0,2.6,10.0,5.7,0.669291338582677,2.7
406,1.9,331.0,1.8,4.1,2.3,0.393700787401575,0.4
407,64.0,1990.0,5.0,8.0,9.0,0.307,26.0
408,0.5,790.0,0.0,18.4,2.0,0.354330708661417,0.2
409,42.8,1075.0,5.3,9.9,0.9,0.551181102362205,4.6
410,23.0,1135.0,1.0,15.0,5.8,0.511811023622047,4.0
411,13.7,629.0,1.4,8.3,2.8,0.393700787401575,1.6
412,16.3,634.0,1.8267876662954934,6.4,2.5,0.307086614173228,0.3
413,2.0,932.0,1.8267876662954934,13.0,7.2,1.10236220472441,2.0
414,21.8,532.0,1.0,2.9,1.8,0.0590551181102362,20.5
415,11.8,342.3,1.7,3.4,0.9,0.28,3.1
416,57.3,2228.0,1.5,6.5,14.0,0.31496062992126,33.8
417,0.8,494.0,1.8267876662954934,11.7,1.1,0.803149606299213,0.6
418,16.0,489.0,1.9,6.67,0.6,0.197,0.2
419,46.2,1800.0,2.2,6.8,15.9,0.381889763779528,16.3
420,70.5,1894.0,3.5,8.8,8.3,0.078740157480315,14.6
421,68.0,2054.0,1.8267876662954934,6.5,14.0,0.228346456692913,25.0
422,70.0,1843.0,1.8,4.9,7.6,0.196850393700787,32.0
423,7.8,414.0,1.9,7.8,0.8,0.326771653543307,2.3
424,6.4,552.0,3.6,9.0,1.2,0.551,0.9
425,37.4,1052.0,2.2,1.9,7.1,0.0866141732283465,19.5
426,5.1,388.0,2.7,3.8,1.0,0.244094488188976,3.1
427,68.0,1887.0,5.0,8.0,6.5,0.452755905511811,21.0
428,50.16,1760.0,1.47,5.63,13.26,0.12,29.65
429,70.2,1516.0,3.0,12.8,0.4,0.0295275590551181,7.0
430,0.5,933.0,1.8267876662954934,17.7,9.2,0.708661417322835,0.4
431,22.0,773.0,1.8267876662954934,4.0,1.0,0.275590551181102,2.0
432,4.9,313.0,1.8267876662954934,0.8,0.4,0.224409448818898,4.5
433,6.4,327.0,1.8267876662954934,4.5,0.9,0.511811023622047,5.5
434,73.0,1601.0,3.9,6.3,0.8,0.263779527559055,32.0
435,14.0,634.0,1.3,7.9,2.9,0.248031496062992,1.7
436,1.5,884.0,1.0,13.0,3.5,0.56,1.5
437,14.0,438.0,1.0,6.3,0.7,0.279527559055118,1.7
438,15.0,526.0,1.3,7.33,2.0,0.184,1.1
439,6.5,937.0,4.0,5.4,3.5,0.551181102362205,5.0
440,0.3,655.0,0.0,23.0,2.0,0.4,0.3
441,62.9,2112.0,1.8267876662954934,7.6,15.6,0.224409448818898,34.6
442,1.7,878.0,1.9,0.5,1.3,0.14,0.9
443,1.4,1177.0,1.8267876662954934,12.2,9.7,0.937007874015748,1.4
444,71.4,1950.0,0.0,7.62,9.52,0.476,3.81
445,6.5,1544.0,1.5,5.4,0.4,0.748031496062992,2.6
446,24.884280051892134,1050.0,0.0,12.2,8.2,0.921259842519685,1.9
447,22.0,628.0,3.0,5.0,0.5,0.283464566929134,3.0
448,50.0,2250.0,5.0,6.0,3.1,0.62992125984252,2.0
449,28.6,1188.0,1.8267876662954934,7.7,1.4,0.779527559055118,5.5
450,12.0,434.0,1.6,6.9,0.7,0.291338582677165,1.4
451,4.7,443.0,4.3,2.8,0.6,0.433070866141732,1.3
452,1.8,365.0,0.5,9.4,2.9,0.279527559055118,0.6
453,8.0,280.0,2.0,1.0,0.2,0.334645669291339,6.0
454,16.0,572.0,1.2,6.4,1.8,0.31496062992126,1.7
455,1.5,990.0,1.8267876662954934,13.9,7.3,0.81496062992126,1.4
456,5.0,177.0,0.4,4.0,0.1,0.0708661417322834,4.6
457,70.0,1599.0,0.9,7.5,2.7,0.708661417322835,1.7
458,7.8,475.0,2.7,6.7,2.2,0.393700787401575,1.2
459,13.0,403.0,1.8,2.9,1.6,0.39,1.5
460,13.0,971.0,1.2,13.0,4.0,0.590551181102362,1.7
461,3.6,529.0,3.4,2.2,0.8,0.291338582677165,1.0
462,7.0,364.0,1.5,5.0,1.8,0.393700787401575,4.2
463,22.0,834.0,2.0,7.86,2.14,0.585,4.57
464,10.0,434.0,3.0,2.8,1.9,0.21259842519685,2.4
465,13.0,503.0,0.9,7.7,1.4,0.322834645669291,0.0
466,20.0,756.0,2.53,7.33,4.4,0.472,2.8
467,8.8,528.0,3.0,10.6,0.4,0.393700787401575,2.4
468,52.0,1185.0,2.9,7.4,0.5,0.472,5.7
469,81.0,1626.0,4.2,9.2,0.4,0.393700787401575,19.0
470,19.7,523.0,0.5,3.0,2.0,0.08,15.1
471,59.0,2259.0,1.8,5.4,15.0,0.362204724409449,20.0
472,75.0,1804.0,3.7,6.8,5.7,0.433070866141732,33.0
473,47.0,1239.0,4.0,9.4,0.8,0.433070866141732,5.6
474,7.0,216.0,2.0,1.5,0.2,0.216535433070866,6.0
475,5.1,912.0,0.5,12.4,6.1,0.94488188976378,2.2
476,0.8,437.0,0.6,17.0,1.1,1.04724409448819,0.8
477,24.0,1088.0,1.1,8.7,6.6,0.405511811023622,1.9
478,63.5,1928.0,4.5,7.5,3.0,0.31496062992126,24.5
479,2.1,1127.0,1.8267876662954934,13.6,10.3,0.62992125984252,1.9
480,3.1,520.0,0.64,13.7,2.2,0.200787401574803,0.5
481,3.5,623.0,2.5,8.9,3.4,0.220472440944882,3.5
482,1.9,401.0,0.5,20.8,0.2,0.511811023622047,0.7
483,64.9,2077.0,2.7,6.6,14.3,0.232283464566929,38.3
484,4.1,758.0,2.6,7.5,3.0,0.354330708661417,1.9
485,8.3,585.0,0.5,14.1,0.6,0.240157480314961,0.7
486,8.7,503.0,2.6,6.6,2.1,0.295275590551181,2.0
487,5.8,713.0,1.8267876662954934,17.0,2.5,0.47244094488189,0.2
488,37.0,1019.0,2.1,10.0,2.7,0.393700787401575,0.6
489,11.0,692.0,0.5,14.0,0.5,0.326771653543307,0.5
490,47.2,1690.0,1.8267876662954934,7.4,11.0,0.0125984251968504,21.3
491,7.7,597.0,4.5,12.0,2.1,0.358267716535433,0.8
492,73.0,1637.0,5.7,8.0,2.3,0.15748031496063,28.0
493,7.3,699.0,0.5,14.0,4.0,0.47244094488189,1.2
494,19.0,570.0,1.0,4.5,1.4,0.31496062992126,2.4
495,5.3,178.0,0.3,3.9,0.1,0.0748031496062992,4.8
496,16.0,496.0,2.4,6.6,1.1,0.236220472440945,0.5
497,5.5,582.0,0.6,4.7,1.8,0.279527559055118,1.9
498,58.5,2037.0,2.5,9.0,14.0,0.511811023622047,25.5
499,9.5,572.0,3.0,8.9,2.3,0.31,1.5
500,71.0,1662.0,6.5,13.5,0.5,0.0118110236220472,2.0
501,4.6,741.0,7.3,15.0,0.9,0.350393700787402,4.1
502,1.6,947.0,0.9,12.0,2.8,0.511811023622047,1.3
503,81.0,1590.0,3.5,8.4,0.2,0.78740157480315,3.8
504,19.0,586.0,1.0,8.5,1.2,0.2,0.8
505,12.3,432.0,1.4,6.3,1.0,0.251968503937008,2.6
506,5.0,170.0,1.1,0.8,1.3,0.248031496062992,2.1
507,2.7,1351.0,1.8267876662954934,12.0,11.0,0.708661417322835,1.7
508,8.7,276.0,1.1,3.3,1.0,0.31496062992126,2.3
509,67.0,2019.0,2.3,5.0,15.0,0.137795275590551,33.0
510,66.0,2083.0,2.0,5.5,15.0,0.28740157480315,32.0
511,19.0,697.0,2.0,7.8,2.9,0.433070866141732,2.2
512,14.7,581.0,1.0,6.4,3.6,0.26,1.2
513,22.0,1125.0,1.5,15.0,1.3,0.275590551181102,1.2
514,1.3,436.0,1.8267876662954934,10.9,3.1,0.177165354330709,1.0
515,65.6,2066.0,2.1,7.7,2.2,0.131889763779528,29.0
516,14.0,615.0,1.5,8.0,0.7,0.275590551181102,6.2
517,13.5,403.0,0.3,3.2,1.8,0.0590551181102362,13.2
518,6.5,342.0,1.4,7.7,0.9,0.0748031496062992,2.6
519,40.0,869.0,6.4,7.1,0.2,0.5,2.3
520,57.5,2111.0,3.0,6.5,16.0,0.196850393700787,27.0
521,18.6,753.0,0.0,6.5,4.7,0.393700787401575,2.0
522,10.9,579.0,1.0,6.6,3.4,0.196850393700787,0.5
523,12.0,918.0,1.1,11.0,8.6,0.393700787401575,1.5
524,17.0,635.0,0.7,6.5,2.2,0.389763779527559,2.5
525,18.3,753.0,1.87,9.27,3.93,0.446,2.0
526,16.0,329.0,2.1,0.6,0.3,0.0039370078740157,13.0
527,74.4,1715.0,6.9,6.5,4.5,0.354330708661417,17.9
528,16.0,547.0,1.0,7.0,1.1,0.275590551181102,0.8
529,56.0,1958.0,2.3,13.7,4.1,0.826771653543307,7.6
530,7.3,556.0,4.2,8.4,2.2,0.31496062992126,1.7
531,22.8,484.0,1.8267876662954934,1.1,0.0,0.0,22.6
532,6.4,231.0,1.0,1.9,1.5,0.551181102362205,1.8
533,76.0,1680.0,6.6,8.4,0.9,0.169291338582677,27.0
534,50.9,1866.0,0.0,5.4,3.3,0.433070866141732,26.6
535,17.7,773.0,1.4,7.1,3.1,0.271653543307087,4.3
536,75.8,1713.0,2.5,5.4,4.0,0.22,37.7
537,80.0,1590.0,3.9,10.0,0.3,0.448818897637795,16.0
538,10.3,432.0,0.8,3.4,2.5,0.35748031496063,0.9
539,21.0,689.0,2.6,8.7,0.4,0.62992125984252,3.0
540,2.0,438.0,1.8267876662954934,11.0,2.8,0.248031496062992,1.3
541,20.0,1071.0,0.0,12.0,2.5,0.393700787401575,0.7
542,0.9,494.0,0.6,18.0,1.4,1.05905511811024,0.9
543,65.0,1852.0,7.0,8.0,6.5,0.334645669291339,19.0
544,6.7,633.0,0.8,11.0,4.3,0.511811023622047,0.8
545,1.9,1129.0,1.8267876662954934,11.9,8.8,0.811023622047244,1.3
546,7.0,308.0,2.5,1.7,0.5,0.32,5.5
547,45.6,1078.0,3.3,9.7,1.7,0.28,4.1
548,55.0,2013.0,6.0,14.0,3.3,0.78740157480315,2.6
549,50.5,1971.0,0.7,5.6,17.3,0.425196850393701,27.6
550,16.0,962.0,0.0,14.0,2.5,0.393700787401575,1.5
551,12.0,467.0,1.6,6.0,0.5,0.307086614173228,1.8
552,8.8,506.0,1.8267876662954934,3.6,0.7,0.295275590551181,0.7
553,24.0,714.0,2.0,4.0,0.7,0.354330708661417,5.0
554,64.0,2076.0,4.0,6.2,14.0,0.236220472440945,38.0
555,63.0,1952.0,2.0,5.2,13.0,0.267716535433071,32.0
556,8.0,238.0,2.0,1.5,0.2,0.236220472440945,6.0
557,15.1,559.0,1.8267876662954934,4.8,2.4,0.236,2.7
558,57.0,1848.0,2.5,2.7,6.0,0.393700787401575,41.0
559,12.8,767.0,1.5,13.1,1.6,0.622047244094488,3.5
560,69.3,2067.0,1.7,6.2,14.3,0.425196850393701,24.7
561,2.0,1168.0,1.8267876662954934,12.0,10.0,0.708661417322835,0.9
562,4.3,1311.0,1.8267876662954934,7.2,4.4,0.826771653543307,3.3
563,5.56,456.0,2.1,0.8,0.7,0.322834645669291,4.7
564,18.5,840.0,0.8,11.4,0.7,0.244094488188976,0.8
565,65.0,1873.0,5.0,8.0,4.9,0.295275590551181,25.0
566,5.0,1006.0,1.8267876662954934,15.0,6.9,0.551181102362205,2.7
567,2.1,1787.0,1.8267876662954934,9.4,16.0,0.590551181102362,2.1
568,73.6,1952.0,2.0,5.9,10.9,0.374015748031496,19.6
569,6.0,889.0,1.2,14.6,3.6,0.33,2.2
570,60.0,2027.0,2.5,8.0,12.0,0.137795275590551,25.0
571,35.0,679.0,1.9,3.0,0.2,0.590551181102362,0.5
572,63.9,2021.0,4.2,8.8,11.1,0.236220472440945,28.6
573,20.1,592.0,2.1,6.1,2.0,0.551181102362205,1.7
574,3.0,288.0,0.9,9.8,0.7,0.433070866141732,1.9
575,24.884280051892134,1188.0,0.0,13.0,3.0,0.393700787401575,16.0
576,0.8,834.0,1.1,14.9,2.8,0.393700787401575,0.3
577,2.5,645.0,0.5,18.0,4.2,0.590551181102362,1.0
578,12.1,677.0,0.6,13.7,0.6,0.47244094488189,1.4
579,65.0,1946.0,2.3,7.5,8.4,0.964566929133858,7.5
580,69.0,1517.0,2.5,12.5,0.7,0.362204724409449,3.5
581,13.0,804.0,1.5,14.0,2.5,0.590551181102362,3.0
582,2.1,1227.0,1.8267876662954934,13.6,10.3,0.62992125984252,1.9
583,50.0,2257.0,1.8267876662954934,6.4,3.1,0.62992125984252,2.0
584,60.0,2136.0,3.3,7.5,14.6,0.295275590551181,21.5
585,60.0,2140.0,3.21,7.5,14.6,0.295,21.4
586,17.3,505.0,1.6,4.6,2.0,0.0826771653543307,15.6
587,7.2,266.0,2.5,1.6,0.4,0.393700787401575,5.5
588,3.1,430.0,0.0,10.4,2.8,0.433070866141732,0.0
589,5.7,399.0,0.5,5.8,3.9,0.354330708661417,1.7
590,18.0,543.0,3.0,6.0,1.0,0.236220472440945,1.5
591,10.5,543.0,1.9,4.0,5.0,0.114173228346457,1.9
592,55.0,1841.0,1.1,2.7,16.0,0.18503937007874,34.0
593,28.7,1105.0,2.8,5.9,8.9,0.0748031496062992,17.1
594,9.9,384.0,1.6,4.3,1.2,0.169291338582677,2.0
595,3.0,1050.0,0.0,13.0,3.1,0.47244094488189,0.5
596,50.7,1346.0,4.5,8.1,2.6,0.394,11.8
597,73.0,1828.0,5.2,6.4,1.2,0.326771653543307,0.5
598,55.0,1957.0,1.3,5.1,2.2,0.271653543307087,29.0
599,63.0,1870.0,0.9,5.2,13.0,0.389763779527559,27.0
600,70.3,1959.0,3.0,6.5,8.5,0.374015748031496,22.0
601,60.0,2347.0,1.6,4.8,15.0,0.31496062992126,20.0
602,5.6,276.0,1.8,6.3,0.2,0.476377952755905,4.2
603,39.0,2394.0,1.9,12.0,18.0,0.905511811023622,14.0
604,12.6,370.0,1.8267876662954934,3.8,0.8,0.354330708661417,1.4
605,37.2,1502.0,1.7,3.8,13.2,0.078740157480315,35.9
606,23.3,883.0,1.9,6.4,1.9,0.480314960629921,4.4
607,30.0,1149.0,1.0,3.1,10.9,0.06,23.8
608,23.5,826.0,1.2,3.4,6.5,0.05,22.5
609,6.4,731.0,3.4,15.0,1.6,0.393700787401575,1.0
610,54.0,1928.0,1.9,3.3,2.9,0.110236220472441,24.0
611,68.7,1909.0,3.0,6.9,7.5,0.181102362204724,18.0
612,13.0,551.0,1.8267876662954934,6.8,2.4,0.354330708661417,2.3
613,4.2,509.0,1.9,9.8,2.7,0.358267716535433,0.5
614,1.7,925.0,1.8267876662954934,12.3,5.1,0.736220472440945,0.8
615,71.0,1661.0,4.5,12.0,2.5,0.511811023622047,5.5
616,1.4,858.0,3.0,13.9,1.8,0.433070866141732,1.3
617,20.1,860.0,1.2,11.9,0.82,0.236220472440945,0.6
618,9.4,594.0,1.7,5.0,5.1,0.559055118110236,1.4
619,8.6,325.0,1.4,5.7,0.8,0.307086614173228,2.8
620,57.0,2062.0,4.0,8.0,11.0,0.125984251968504,27.0
621,60.0,2110.0,3.3,8.1,2.7,0.866141732283465,2.5
622,49.0,2168.0,2.7,14.0,5.5,0.590551181102362,6.5
623,43.0,1117.0,6.7,9.5,0.55,0.452755905511811,5.4
624,69.0,2070.0,1.9,6.0,14.0,0.44,24.0
625,47.8,1178.0,1.0,11.5,2.8,0.354330708661417,2.6
626,52.0,1953.0,1.3,5.7,3.2,0.299212598425197,25.0
627,19.0,535.0,1.8267876662954934,3.7,2.3,0.0748031496062992,16.5
628,25.9,1480.0,1.4,5.2,14.5,0.114173228346457,23.6
629,65.0,1886.0,2.3,8.1,5.0,0.322834645669291,24.8
630,4.4,985.0,1.8267876662954934,10.0,8.2,0.669291338582677,1.2
631,9.3,448.0,1.3,3.6,3.6,0.263779527559055,1.3
632,28.3,1543.0,1.0,4.3,16.4,0.181102362204724,24.6
633,1.7,851.0,0.6,18.9,3.6,0.311023622047244,1.4
634,13.0,1006.0,1.8267876662954934,12.0,3.9,0.507874015748031,1.7
635,6.4,1170.0,1.8267876662954934,9.1,9.9,0.669291338582677,4.8
636,64.0,1856.0,6.4,8.2,5.1,0.169291338582677,24.2
637,70.0,1875.0,3.2,7.2,3.9,0.275590551181102,22.0
638,6.4,415.0,1.8267876662954934,4.5,2.6,0.425196850393701,0.3
639,30.0,640.0,1.0,2.1,1.3,0.0393700787401575,26.0
640,56.0,1886.0,2.2,6.0,15.0,0.188976377952756,31.0
641,20.0,916.0,2.6,8.0,3.33,0.63,2.0
642,13.7,636.0,1.8267876662954934,6.5,3.4,0.322834645669291,2.3
643,16.0,575.0,0.8,5.5,2.1,0.31496062992126,1.7
644,44.0,1143.0,6.0,9.5,0.7,0.433,5.5
645,53.0,1475.0,2.0,4.5,8.5,0.255905511811024,27.0
646,21.6,587.0,1.0,6.2,0.9,0.47,6.2
647,62.0,1936.0,7.4,9.0,5.5,0.15748031496063,20.1
648,14.0,558.0,1.2,7.8,1.0,0.295275590551181,2.6
649,15.1,626.0,1.8,2.4,1.1,0.62992125984252,3.8
650,13.9,633.0,1.21,8.21,2.21,0.309,2.21
651,5.5,320.0,3.0,1.0,0.3,0.275590551181102,4.0
652,5.4,549.0,2.0,5.3,3.6,0.551181102362205,0.0
653,75.0,1780.0,3.9,13.0,2.7,0.275590551181102,9.2
654,50.9,1157.0,2.6,7.9,0.5,0.460629921259842,5.3
655,64.3,2056.0,2.7,6.2,12.4,0.232283464566929,38.9
656,3.2,949.0,1.9,10.8,6.0,0.511811023622047,1.4
657,13.0,637.0,1.8267876662954934,5.7,2.9,0.362,1.9
658,28.5,1034.0,1.8267876662954934,5.4,1.0,0.62992125984252,6.8
659,52.0,2003.0,0.5,5.5,2.3,0.362204724409449,22.0
660,61.0,2175.0,2.9,6.8,10.0,0.232283464566929,32.0
661,10.7,503.0,1.29,8.46,2.75,0.3,3.11
662,83.0,1668.0,3.1,5.4,2.2,0.511811023622047,39.0
663,70.0,1936.0,5.0,8.5,5.3,0.267716535433071,28.0
664,65.5,1911.0,5.4,8.9,4.9,0.149606299212598,30.2
665,6.5,189.0,0.338,0.9,0.1,0.338582677165354,2.3
666,14.0,505.0,1.7,7.67,0.9,0.184,1.5
667,17.9,467.0,0.5,3.0,1.9,0.047244094488189,15.3
668,50.0,1779.0,2.9,5.8,3.4,0.34251968503937,28.0
669,73.0,1854.0,4.2,8.6,5.3,0.236220472440945,27.0
670,60.6,2119.0,3.0,6.5,14.9,0.181102362204724,38.9
671,65.0,1914.0,5.5,8.0,8.0,0.28740157480315,26.0
672,9.8,396.0,1.6,8.5,0.8,0.248031496062992,2.2
673,41.0,993.0,4.9,8.6,0.3,0.393700787401575,7.3
674,13.0,452.0,3.2,4.7,0.7,0.350393700787402,3.4
675,9.0,575.0,4.3,8.2,2.3,0.393700787401575,1.2
676,69.0,1580.0,7.5,12.0,0.5,0.551,4.0
677,56.0,2118.0,4.5,5.5,15.0,0.149606299212598,31.0
678,2.0,1168.0,1.8267876662954934,12.0,10.0,0.708661417322835,0.9
679,15.0,618.0,0.9,7.2,1.8,0.295275590551181,1.5
680,7.0,563.0,2.5,7.5,3.0,0.354330708661417,1.2
681,22.0,1183.0,2.6,5.0,11.5,0.0669291338582677,20.0
682,63.0,1987.0,5.0,8.0,9.0,0.307086614173228,27.0
683,6.2,352.0,0.0,0.8,0.5,0.236220472440945,5.4
684,60.0,2063.0,4.5,7.0,13.0,0.15748031496063,33.0
685,59.0,2141.0,3.5,6.5,12.0,0.488188976377953,33.0
686,45.6,994.0,3.3,9.7,1.7,0.275590551181102,4.1
687,66.0,1905.0,4.8,9.0,1.6,0.346456692913386,15.0
688,51.0,2332.0,3.5,7.8,17.0,0.118110236220472,27.0
689,17.8,553.0,1.8267876662954934,6.4,0.7,0.511811023622047,1.2
690,69.0,1691.0,4.8,12.7,1.82,0.433070866141732,6.0
691,41.0,1117.0,2.9,11.2,3.2,0.31496062992126,1.7
692,49.0,1407.0,2.1,8.4,3.9,0.295275590551181,18.5
693,29.0,1025.0,1.5,11.0,4.2,0.315,3.3
694,18.0,543.0,3.0,6.0,1.0,0.236220472440945,1.5
695,8.1,785.0,1.8267876662954934,5.3,7.8,0.34251968503937,0.5
696,13.1,434.0,1.91,5.91,1.66,0.314,0.914
697,56.0,1886.0,2.2,6.0,15.0,0.188976377952756,31.0
698,72.0,1618.0,5.5,11.0,2.5,0.82,3.2
699,27.2,1062.0,2.5,12.3,3.3,0.744,2.1
700,26.0,1235.0,1.0,5.7,9.9,0.15748031496063,13.0
701,24.3,1112.0,1.8267876662954934,13.9,6.1,0.555,4.3
702,12.0,457.0,4.6,7.3,1.1,0.275590551181102,0.0
703,54.6,1216.0,4.4,9.4,0.7,0.393700787401575,9.2
704,65.0,1933.0,4.0,8.1,8.7,0.0078740157480315,0.0
705,11.5,614.0,1.8267876662954934,6.3,4.7,0.311023622047244,1.2
706,26.0,717.0,0.5,1.4,4.6,0.0393700787401575,25.0
707,14.6,721.0,1.8267876662954934,12.7,0.6,0.240157480314961,1.0
708,85.0,1561.0,1.8267876662954934,4.0,0.4,0.15748031496063,34.1
709,73.0,1548.0,7.1,5.2,3.9,0.3,26.6
710,52.7,1363.0,3.3,8.5,5.1,0.413385826771654,12.5
711,27.0,1160.0,2.0,12.0,5.5,0.669291338582677,2.5
712,67.7,1370.0,4.2,6.2,1.1,0.0393700787401575,18.6
713,26.9,968.0,1.8267876662954934,9.9,2.7,0.519685039370079,3.9
714,4.5,567.0,1.8267876662954934,16.0,1.9,0.452755905511811,3.4
715,22.7,1144.0,1.8267876662954934,12.1,7.7,0.708661417322835,2.5
716,14.3,486.0,2.3,3.6,2.3,0.05,13.1
717,64.4,1832.0,5.7,9.1,4.7,0.015748031496063,25.5
718,26.0,1122.0,1.5,11.0,5.4,0.669291338582677,2.0
719,10.6,398.0,1.3,4.5,1.8,0.291338582677165,1.6
720,70.3,1888.0,1.8267876662954934,7.0,8.4,0.326771653543307,35.4
721,15.1,636.0,1.8267876662954934,8.3,1.4,0.362204724409449,3.3
722,61.4,1966.0,6.1,7.3,8.9,0.326771653543307,25.5
723,26.0,636.0,1.2,5.0,0.5,0.748031496062992,0.08
724,28.8,1023.0,1.8267876662954934,10.9,0.7,0.34251968503937,2.5
725,71.9,1955.0,1.8267876662954934,6.4,11.2,0.377952755905512,24.6
726,48.0,1813.0,2.9,5.6,3.3,0.240157480314961,0.6
727,63.4,1940.0,7.1,7.7,7.7,0.200787401574803,27.0
728,8.1,516.0,1.8267876662954934,5.7,2.3,0.311023622047244,0.6
729,19.3,530.0,0.2,3.8,2.1,0.0551181102362205,14.9
730,64.0,1933.0,5.7,10.0,6.8,0.08,22.0
731,24.0,1049.0,2.5,10.5,4.6,0.551181102362205,2.0
732,19.9,519.0,0.3,3.8,1.7,0.0551181102362205,15.1
733,32.0,1111.0,2.8,12.0,4.0,0.394,3.0
734,21.7,925.0,1.6,4.5,7.5,0.354330708661417,0.8
735,7.89,474.0,1.8267876662954934,5.56,4.22,0.407,1.11
736,27.0,1129.0,1.5,11.0,5.7,0.669291338582677,2.5
737,8.7,413.0,0.5,7.1,1.3,0.271653543307087,2.4
738,14.3,434.0,1.8267876662954934,3.4,1.9,0.0511811023622047,13.6
739,27.0,1157.0,1.6,12.0,6.2,0.72,2.5
740,12.6,351.0,1.7,3.7,0.8,0.318897637795276,3.0
741,59.0,1898.0,2.0,6.0,2.0,0.307086614173228,29.0
742,1.0,1127.0,1.8267876662954934,10.9,10.8,0.606299212598425,0.3
743,6.2,470.0,4.3,12.0,0.6,0.196850393700787,1.0
744,12.3,507.0,0.9,7.1,1.3,0.31,1.1
745,14.2,1736.0,4.0,22.3,11.0,1.14173228346457,13.1
746,31.2,1147.0,0.8,3.4,9.9,0.08,24.4
747,5.7,293.0,1.2,6.4,1.0,0.401574803149606,1.2
748,22.0,1000.0,0.0,9.0,1.1,0.433070866141732,2.2
749,30.7,950.0,1.8267876662954934,9.5,3.1,0.562992125984252,3.7
750,12.4,557.0,1.3,8.0,1.7,0.31496062992126,5.9
751,5.5,448.0,2.3,7.8,0.6,0.5,1.0
752,22.0,833.0,1.8267876662954934,9.4,0.9,0.547244094488189,2.9
753,3.3,669.0,1.3,9.3,2.4,0.393700787401575,2.3
754,10.0,329.0,1.8,3.7,1.3,0.291338582677165,3.5
755,12.0,470.0,4.5,6.0,1.5,0.268,3.0
756,1.9,1032.0,1.8267876662954934,18.0,7.8,0.539370078740158,1.2
757,14.2,519.0,1.0,5.0,3.5,0.240157480314961,0.8
758,31.2,1010.0,1.8267876662954934,9.67,3.42,0.476,3.17
759,76.5,1938.0,1.0,5.0,1.6,0.031496062992126,33.3
760,14.0,1186.0,1.8267876662954934,13.0,5.1,0.452755905511811,0.7
761,7.4,279.0,1.4,6.2,0.8,0.338582677165354,2.0
762,7.3,342.0,1.8267876662954934,5.0,0.8,0.299212598425197,1.9
763,52.0,1268.0,2.0,7.5,0.8,0.531,5.5
764,28.6,1153.0,2.3,12.9,4.7,0.539370078740158,2.8
765,29.6,827.0,1.8267876662954934,7.6,2.0,0.492125984251969,3.8
766,73.1,1670.0,5.3,10.9,0.6,0.448818897637795,5.4
767,62.6,2067.0,2.9,6.7,12.1,0.4,29.2
768,30.7,950.0,1.8267876662954934,9.5,3.1,0.562992125984252,3.7
769,64.0,1979.0,4.0,7.0,9.5,0.299212598425197,30.0
770,9.0,910.0,0.0,12.0,4.5,0.296,1.5
771,16.0,778.0,0.6,13.0,0.6,0.200787401574803,0.5
772,47.0,1753.0,2.7,6.9,12.0,0.393700787401575,13.0
773,49.7,1124.0,1.8267876662954934,8.5,0.5,0.511811023622047,5.4
774,6.8,379.0,2.6,7.8,0.8,0.3,0.8
775,8.8,366.0,2.1,7.6,1.1,0.326771653543307,1.7
776,5.3,311.0,1.8267876662954934,5.3,1.9,0.354330708661417,2.1
777,3.1,893.0,1.2,12.1,3.0,0.275590551181102,2.1
778,12.3,507.0,1.8267876662954934,7.1,1.3,0.31496062992126,1.1
779,48.8,1454.0,1.8267876662954934,8.9,4.3,0.433070866141732,11.7
780,65.0,1726.0,4.7,7.4,1.4,0.236220472440945,25.0
781,8.2,636.0,1.8267876662954934,8.3,4.8,0.263779527559055,2.1
782,48.2,1411.0,1.8267876662954934,8.6,4.7,0.393700787401575,11.4
783,16.0,642.0,1.1,3.4,5.3,0.0393700787401575,16.0
784,16.0,742.0,1.2,6.4,4.5,0.31496062992126,1.5
785,17.8,584.0,1.8267876662954934,7.1,2.1,0.240157480314961,0.6
786,22.7,1144.0,1.8267876662954934,12.1,7.7,0.708661417322835,2.5
787,73.5,1370.0,3.2,3.4,0.2,0.24,35.7
788,18.0,489.0,0.5,3.1,2.0,0.0590551181102362,13.0
789,52.8,2233.0,3.6,8.0,15.6,0.078740157480315,38.5
790,34.2,1252.0,0.6,3.5,11.3,0.0393700787401575,19.2
791,52.0,1262.0,2.5,8.0,0.8,0.5,6.5
792,47.0,1083.0,2.5,9.0,0.4,0.433070866141732,3.9
793,50.0,1832.0,1.7,5.5,18.0,0.12992125984252,32.0
794,82.0,1620.0,3.0,9.33,0.333,0.433,17.0
795,66.6,1966.0,5.1,6.8,6.4,0.0511811023622047,25.3
796,82.0,1659.0,4.0,7.2,1.5,0.2,34.0
797,79.9,1666.0,4.7,6.7,1.5,0.177165354330709,34.3
798,63.0,1625.0,7.8,15.0,1.8,0.551181102362205,7.7
799,51.0,2190.0,1.8267876662954934,13.2,5.9,0.708661417322835,5.6
800,75.7,1715.0,5.4,7.5,3.1,0.196850393700787,28.7
801,65.0,1862.0,4.0,10.0,7.7,0.295275590551181,32.0
802,63.0,1859.0,5.8,11.0,4.6,0.31496062992126,20.0
803,63.0,1625.0,7.8,15.0,1.8,0.551181102362205,7.7
